MANDT;MATNR;STPRS;BKLAS
400;MZ-RM-M550-03;1.00;3000
400;MR314111;0.00;3100
400;MR516122005;0.00;3100
400;MR-MD-CD-ART1;0.00;3100
400;MR516120019;0.00;3100
400;MR585161004;0.00;7920
400;MR314412;0.00;3100
400;MZ-RM-M550-04;1.00;3000
400;MR314312;0.00;3100
400;MR314112;0.00;3100
400;MR311511;0.00;3100
400;MR-MD-CD-ART1;0.00;3100
400;MR516120020;0.00;3100
400;MZ-RM-M550-05;1.00;3000
400;MR314162;0.00;3100
400;MR314411;0.00;3100
400;MR311731;0.00;3100
400;MR585161004;0.00;7920
400;MR516120020;0.00;3100
400;MR314412;0.00;3100
400;MR-MD-CD-ART1;0.00;3100
400;MZ-RM-M550-06;1.00;3000
400;MR314163;0.00;3100
400;MR314412;0.00;3100
400;MR311124;0.00;3100
400;MR516120020;0.00;3100
400;MR-MD-CD-ART1;0.00;3100
400;MZ-RM-M550-07;1.00;3000
400;MR314201;0.00;3100
400;MR315201;0.00;3100
400;MR585161001;0.00;7920
400;MR314412;0.00;3100
400;MR516206005;0.00;3100
400;MR516120020;0.00;3100
400;MR-MD-CD-ART1;0.00;3100
400;MZ-RM-M550-08;1.00;3000
400;MR314202;0.00;3100
400;MR315221;0.00;3100
400;MR516122003;0.00;3100
400;MR585161001;0.00;7920
400;MZ-RM-M550-09;1.00;3000
400;MR-MD-CD-ART1;0.00;3100
400;MR315201;0.00;3100
400;MR314311;0.00;3100
400;MR315231;0.00;3100
400;MR311221;0.00;3100
400;MR200001;0.00;3000
400;MZ-RM-M550-10;1.00;3000
400;MR-MD-CD-ART1;0.00;3100
400;MR315201;0.00;3100
400;MR314312;0.00;3100
400;MR315311;0.00;3100
400;MR311260;0.00;3100
400;MR200001;0.00;3000
400;MZ-RM-M525-01;208.34;3000
400;MR-MD-CD-ART1;0.00;3100
400;MR315201;0.00;3100
400;MR314411;0.00;3100
400;MR315320;0.00;3100
400;MR516186;0.00;3100
400;MR516165;0.00;3100
400;MR200001001;0.00;3000
400;MZ-RM-M525-02;14.37;3000
400;MR-MD-CD-ART1;0.00;3100
400;MR315221;0.00;3100
400;MR314412;0.00;3100
400;MR315331;0.00;3100
400;MR516101011;0.00;3100
400;MR516166;0.00;3100
400;MZ-RM-M525-03;14.37;3000
400;MR200001001;0.00;3000
400;MR-MD-CD-ART1;0.00;3100
400;MR315221;0.00;3100
400;MR315201;0.00;3100
400;MR516120013;0.00;3100
400;MR315341;0.00;3100
400;MZ-TG-A14;64.00;3100
400;MZ-RM-M525-04;35.92;3000
400;MR200001001;0.00;3000
400;MR315221;0.00;3100
400;MR-MD-CD-ART1;0.00;3100
400;MR315221;0.00;3100
400;MR535158;0.00;3100
400;MZ-RM-M525-05;57.47;3000
400;ETO CONTROL UNIT;80.00;7900
400;MR200001002;0.00;3000
400;MR315231;0.00;3100
400;MR315351;0.00;3100
400;MR-MD-CD-ART1;0.00;3100
400;MR315231;0.00;3100
400;MR516112021;0.00;3100
400;MZ-RM-M525-06;35.92;3000
400;MR700043;0.00;3100
400;MR315231;0.00;3100
400;MR200001002;0.00;3000
400;MR315311;0.00;3100
400;MR516101025;0.00;3100
400;MZ-RM-M525-07;107.76;3000
400;MR315923;0.00;3100
400;MR-MD-CD-ART1;0.00;3100
400;MZ-TG-A131;10.00;3100
400;MR315231;0.00;3100
400;MR200001002;0.00;3000
400;MR315320;0.00;3100
400;MR516112001;0.00;3100
400;MZ-RM-M525-08;43.11;3000
400;MR315311;0.00;3100
400;DS_RAW01;Mar 30;3000
400;MR315924;0.00;3100
400;MR200002;0.00;3000
400;MR315331;0.00;3100
400;MR516101006;0.00;3100
400;MZ-RM-M525-09;165.24;3000
400;MR315311;0.00;3100
400;DS_RAW02;Mar 30;3000
400;MR318312;0.00;3100
400;MR315341;0.00;3100
400;MR-MD-CD-ART1;0.00;3100
400;MR200002;0.00;3000
400;MR516122018;0.00;3100
400;MZ-RM-M525-10;35.92;3000
400;MR311124;0.00;3100
400;MR315311;0.00;3100
400;HC81001;0.00;7900
400;MR318313;0.00;3100
400;MR315351;0.00;3100
400;MR200002001;0.00;3000
400;MR516101001;0.00;3100
400;MZ-RM-M500-01;1.00;3000
400;MR314111;0.00;3100
400;MR315320;0.00;3100
400;MC99918;0.00;7900
400;MR318410;0.00;3100
400;MR-MD-FT2-ART1;0.00;3100
400;MR315923;0.00;3100
400;MR516101018;0.00;3100
400;MR200002001;0.00;3000
400;MZ-RM-M500-02;1.00;3000
400;MR315320;0.00;3100
400;MR311811;0.00;3100
400;MR531101001;0.00;3100
400;MR318411;0.00;3100
400;MR315924;0.00;3100
400;MR516112011;0.00;3100
400;MZ-RM-M500-03;1.00;3000
400;MR200002001;0.00;3000
400;MR315320;0.00;3100
400;MR-MD-FT2-ART1;0.00;3100
400;MR531101002;0.00;3100
400;MR318313;0.00;3100
400;MR319111;0.00;3100
400;MR318312;0.00;3100
400;MR516206012;0.00;3100
400;MZ-RM-M500-04;1.00;3000
400;MR200002002;0.00;3000
400;MR315331;0.00;3100
400;MR531101003;0.00;3100
400;MR318313;0.00;3100
400;MR319112;0.00;3100
400;MR525851;0.00;3100
400;MZ-RM-M500-05;1.00;3000
400;MR200002002;0.00;3000
400;MR-MD-FT2-ART1;0.00;3100
400;MR311126;0.00;3100
400;MR315331;0.00;3100
400;MH99941A;0.00;7900
400;MR318410;0.00;3100
400;MR516120001;0.00;3100
400;MR516133;0.00;3100
400;MZ-RM-M500-06;1.00;3000
400;MR200002002;0.00;3000
400;MR-MD-FT2-ART1;0.00;3100
400;MR315331;0.00;3100
400;SP005;130.50;3040
400;MR318411;0.00;3100
400;MR516120001;0.00;3100
400;MR311342;0.00;3100
400;MZ-RM-M500-07;1.00;3000
400;MR318410;0.00;3100
400;MR200003;0.00;3000
400;MR-MD-FT2-ART1;0.00;3100
400;SP001;130.00;3040
400;MR319111;0.00;3100
400;MR516120002;0.00;3100
400;MR516101012;0.00;3100
400;MZ-RM-M500-08;1.00;3000
400;MR200003;0.00;3000
400;MR311221;0.00;3100
400;MR-MD-FT2-ART1;0.00;3100
400;SP003;130.50;3040
400;MR319112;0.00;3100
400;MR516120002;0.00;3100
400;MR516122006;0.00;3100
400;MZ-RM-M500-09;1.00;3000
400;MR311646;0.00;3100
400;MR-MD-FT2-ART1;0.00;3100
400;MR200003001;0.00;3000
400;MR311221;0.00;3100
400;SP002;130.50;3040
400;MR516150001;0.00;3100
400;MR516120003;0.00;3100
400;MR311220;0.00;3100
400;MZ-RM-M500-10;1.00;3000
400;MR314202;0.00;3100
400;MR-MD-FT2-ART1;0.00;3100
400;MR311221;0.00;3100
400;MR200003001;0.00;3000
400;MR516150001;0.00;3100
400;SP004;130.00;3040
400;MR314162;0.00;3100
400;MR516120003;0.00;3100
400;MZ-RM-C990-01;335.24;3000
400;MR315924;0.00;3100
400;MR-MD-FT2-ART1;0.00;3100
400;MR311231;0.00;3100
400;MR516150002;0.00;3100
400;SP006;130.50;3040
400;MR320214;0.00;3100
400;MR516120004;0.00;3100
400;MZ-RM-C990-02;Nov 56;3000
400;MR200003001;0.00;3000
400;MR-MD-FT2-ART1;0.00;3100
400;MR311231;0.00;3100
400;MR311512;0.00;3100
400;MR516150002;0.00;3100
400;MR516112025;0.00;3100
400;MR516120004;0.00;3100
400;MZ-RM-C990-03;Nov 56;3000
400;MR531101001;0.00;3100
400;MR-MD-FT2-ART1;0.00;3100
400;MR311231;0.00;3100
400;MR315320;0.00;3100
400;MR516150003;0.00;3100
400;MR516120006;0.00;3100
400;MR516120005;0.00;3100
400;MZ-RM-C990-04;28.90;3000
400;MR200003002;0.00;3000
400;MR-MD-FT2-ART1;0.00;3100
400;MR311232;0.00;3100
400;MR516150003;0.00;3100
400;MR314411;0.00;3100
400;MR516122002;0.00;3100
400;MZ-RM-C990-05;46.24;3000
400;MR516120005;0.00;3100
400;MR531101001;0.00;3100
400;MR311232;0.00;3100
400;MR-MD-FT2-ART1;0.00;3100
400;MR200003002;0.00;3000
400;MR516150004;0.00;3100
400;MR311278;0.00;3100
400;MR516101013;0.00;3100
400;MZ-RM-C990-06;28.90;3000
400;MR516120006;0.00;3100
400;MR311232;0.00;3100
400;MR-MD-FT2-ART1;0.00;3100
400;MR200003002;0.00;3000
400;MH99941;0.00;7900
400;MR516150004;0.00;3100
400;MR311221;0.00;3100
400;MR516101022;0.00;3100
400;MZ-RM-C990-09;115.60;3000
400;MR516120006;0.00;3100
400;MR311260;0.00;3100
400;MR-MD-FT2-ART1;0.00;3100
400;MR200004;0.00;3000
400;MR531101001;0.00;3100
400;MR315923;0.00;3100
400;MH99942;0.00;7900
400;MR516101003;0.00;3100
400;MZ-RM-C950-01;1.00;3000
400;MR516120007;0.00;3100
400;MR311260;0.00;3100
400;MR-MD-FT2-ART1;0.00;3100
400;MR200004;0.00;3000
400;MR531101001;0.00;3100
400;MR516120012;0.00;3100
400;MH99945;0.00;7900
400;MR320216;0.00;3100
400;MZ-RM-C950-02;1.00;3000
400;MR516120021;0.00;3100
400;MR311260;0.00;3100
400;MR-MD-FT2-ART1;0.00;3100
400;MR200004;0.00;3000
400;MR531101002;0.00;3100
400;MR700043;0.00;3100
400;MH51623;0.00;7900
400;MZ-RM-C950-03;1.00;3000
400;MR320211;0.00;3100
400;MR516120007;0.00;3100
400;MR315341;0.00;3100
400;MR-MD-FT2-ART1;0.00;3100
400;MR585162;0.00;7920
400;MR516120021;0.00;3100
400;MR319219;0.00;3100
400;MZ-RM-C950-04;1.00;3000
400;MR311302;0.00;3100
400;MR-MD-FT2-ART1;0.00;3100
400;MH85001;0.00;7900
400;MR516120008;0.00;3100
400;MR516120021;0.00;3100
400;MR585162;0.00;7920
400;MR311512;0.00;3100
400;MZ-RM-C950-05;1.00;3000
400;MR311279;0.00;3100
400;MR315341;0.00;3100
400;MR531101002;0.00;3100
400;MR-MD-FT2-ART1;0.00;3100
400;MR516120021;0.00;3100
400;MR516166;0.00;3100
400;MZ-RM-C950-06;1.00;3000
400;MR585162001;0.00;7920
400;MR516120008;0.00;3100
400;MR311325;0.00;3100
400;MR531101003;0.00;3100
400;ML-RM-P100-02;2289.00;3000
400;MR-MD-FT2-ART1;0.00;3100
400;MR516120022;0.00;3100
400;MR315231;0.00;3100
400;MZ-RM-C950-07;1.00;3000
400;MR315341;0.00;3100
400;MR516120009;0.00;3100
400;MR585162001;0.00;7920
400;MR311711;0.00;3100
400;MR531101003;0.00;3100
400;MR-MD-FT2-ART1;0.00;3100
400;MR516120022;0.00;3100
400;ML-FG-P100;125.40;7920
400;MZ-RM-C900-01;1.00;3000
400;MR516120009;0.00;3100
400;MR311261;0.00;3100
400;MR311326;0.00;3100
400;MR516120013;0.00;3100
400;MR516150001;0.00;3100
400;MR-MD-FT2-ART1;0.00;3100
400;MR516120022;0.00;3100
400;MZ-RM-C900-02;1.00;3000
400;R441;9.00;3000
400;MR585162001;0.00;7920
400;MR516120010;0.00;3100
400;MR311361;0.00;3100
400;MR311261;0.00;3100
400;MR516150002;0.00;3100
400;MR-MD-FT2-ART1;0.00;3100
400;MR516120022;0.00;3100
400;MZ-RM-C900-03;1.00;3000
400;R442;9.00;3000
400;MR585158;0.00;3100
400;MR311261;0.00;3100
400;MR311812;0.00;3100
400;MR516120010;0.00;3100
400;MR516150003;0.00;3100
400;MR516120023;0.00;3100
400;MR-MD-FT2-ART1;0.00;3100
400;MR585162002;0.00;7920
400;MZ-RM-C900-04;1.00;3000
400;R443;9.00;3000
400;MR311278;0.00;3100
400;MR315221;0.00;3100
400;MR516120011;0.00;3100
400;MR516150004;0.00;3100
400;MR516120023;0.00;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MZ-RM-C900-05;1.00;3000
400;MR585162002;0.00;7920
400;ML-FG-P100;164.47;7920
400;MR311278;0.00;3100
400;MR314311;0.00;3100
400;MR516120011;0.00;3100
400;MR531101001;0.00;3100
400;MR516120023;0.00;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MZ-RM-C900-06;1.00;3000
400;GTS-30001;0.00;3100
400;MR585162002;0.00;7920
400;MR311278;0.00;3100
400;MR516120012;0.00;3100
400;MR531101002;0.00;3100
400;MR315331;0.00;3100
400;MR516120023;0.00;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MZ-RM-C900-07;1.00;3000
400;ML_RM_004;0.00;7900
400;MR585162003;0.00;7920
400;MR315351;0.00;3100
400;MR516120012;0.00;3100
400;MR531101003;0.00;3100
400;MR516120024;0.00;3100
400;MR318312;0.00;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MC-1427;0.10;3100
400;MR585162003;0.00;7920
400;ML_RM_007;100.00;3000
400;MR516147;0.00;3100
400;MR516101011;0.00;3100
400;MR516120013;0.00;3100
400;MR516120024;0.00;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MR319218;0.00;3100
400;MR315351;0.00;3100
400;MC-1428;0.10;3100
400;MR585162003;0.00;7920
400;MR516112003;0.00;3100
400;MR300441239001;0.00;3100
400;MR516120024;0.00;3100
400;MR516120013;0.00;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MR585159;0.00;3100
400;MC-1429;0.12;3100
400;ML_RM_009;190.00;3000
400;MR585162004;0.00;7920
400;MR315351;0.00;3100
400;MR300441239001;0.00;3100
400;MR516120024;0.00;3100
400;MR516120014;0.00;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MC-1430;0.10;3100
400;MR311645;0.00;3100
400;MR516122008;0.00;3100
400;MR585162004;0.00;7920
400;MR516120025;0.00;3100
400;MR516101012;0.00;3100
400;MR516120014;0.00;3100
400;MR-MD-FT1-ART1;0.00;3100
400;ML_RM_011;220.00;3000
400;MC-1431;0.10;3100
400;MR314162;0.00;3100
400;MR315923;0.00;3100
400;MR516120025;0.00;3100
400;MR585162004;0.00;7920
400;MR300441239002;0.00;3100
400;MC-1432;0.16;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MR516120015;0.00;3100
400;MR700046;0.00;3100
400;ML_RM_015;200.00;3000
400;MR516159;0.00;3100
400;MR585162001;0.00;7920
400;MR315923;0.00;3100
400;MR516120025;0.00;3100
400;MR300441239002;0.00;3100
400;MC-1433;0.26;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MR516120015;0.00;3100
400;MR516122018;0.00;3100
400;ML_RM_017;250.00;3000
400;MR315923;0.00;3100
400;MR516120025;0.00;3100
400;MR516101013;0.00;3100
400;MR585162001;0.00;7920
400;MC-1434;0.22;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MR516112019;0.00;3100
400;MR516120016;0.00;3100
400;MR595158;0.00;3100
400;ML_RM_019;260.00;3000
400;MR516158;0.00;3100
400;MR311511;0.00;3100
400;MR300441239003;0.00;3100
400;MC-1435;0.21;3100
400;MR585167;0.00;7920
400;MR-MD-FT1-ART1;0.00;3100
400;MR516120016;0.00;3100
400;ML_RM_021;210.00;3000
400;MR516120011;0.00;3100
400;MR516101009;0.00;3100
400;MR311512;0.00;3100
400;MR516158;0.00;3100
400;MR300441239003;0.00;3100
400;MC-1436;0.15;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MR585167;0.00;7920
400;MR516120017;0.00;3100
400;ML_RM_025;180.00;3000
400;MR516112010;0.00;3100
400;MR516122;0.00;3100
400;MR516158;0.00;3100
400;MR516186;0.00;3100
400;MC-1437;0.18;3100
400;MR516101014;0.00;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MR585167001;0.00;7920
400;MR516120017;0.00;3100
400;ML_RM_026;200.00;3000
400;MR516122001;0.00;3100
400;MR311279;0.00;3100
400;MR516101005;0.00;3100
400;MR516206006;0.00;3100
400;MC-1438;0.50;3100
400;MR300441239004;0.00;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MR585167001;0.00;7920
400;MR516120018;0.00;3100
400;MR516122001;0.00;3100
400;ML_SG_001;700.00;7900
400;MR311279;0.00;3100
400;MR516112021;0.00;3100
400;MR516122019;0.00;3100
400;MR311121;0.00;3100
400;MR300441239004;0.00;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MR585167002;0.00;7920
400;MR516120018;0.00;3100
400;MR516122001;0.00;3100
400;MR311279;0.00;3100
400;ML_SG_002;650.00;7900
400;MR535158;0.00;3100
400;MR516160;0.00;3100
400;MR516101015;0.00;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MR311260;0.00;3100
400;MR585167002;0.00;7920
400;MR516120019;0.00;3100
400;MR516122001;0.00;3100
400;MR516159;0.00;3100
400;ML_SG_003;750.00;7900
400;MR314202;0.00;3100
400;MR300441239005;0.00;3100
400;MR516122021;0.00;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MR311812;0.00;3100
400;MR585167003;0.00;7920
400;MR516120019;0.00;3100
400;MR516122002;0.00;3100
400;MR516159;0.00;3100
400;ML_SG_004;600.00;7900
400;MR319218;0.00;3100
400;MR300441239005;0.00;3100
400;MC-1447;0.20;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MR311220;0.00;3100
400;MR585167003;0.00;7920
400;MR516120020;0.00;3100
400;MR516122002;0.00;3100
400;MR516159;0.00;3100
400;ML_SG_005;700.00;7900
400;MR516160;0.00;3100
400;MR516101016;0.00;3100
400;MR516206002;0.00;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MR311342;0.00;3100
400;MR516120020;0.00;3100
400;MR516122002;0.00;3100
400;EWM-A23;30.00;3100
400;MR315924;0.00;3100
400;MR516101006;0.00;3100
400;ML_SG_006;650.00;7900
400;MR300495181001;0.00;3100
400;MR700018;0.00;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MR311260;0.00;3100
400;MR516122002;0.00;3100
400;MR516120021;0.00;3100
400;MR315924;0.00;3100
400;EWM-A24;30.00;3100
400;MR516206006;0.00;3100
400;MR300495181001;0.00;3100
400;ML_SG_007;750.00;7900
400;MR-MD-FT1-ART1;0.00;3100
400;MR516206009;0.00;3100
400;MR311126;0.00;3100
400;MR516122003;0.00;3100
400;MR315924;0.00;3100
400;MR516120021;0.00;3100
400;EWM-A25;30.00;3100
400;MR516206008;0.00;3100
400;MR516101017;0.00;3100
400;ML_SG_008;600.00;7900
400;MR-MD-FT1-ART1;0.00;3100
400;MR315320;0.00;3100
400;MR311302;0.00;3100
400;MR516122003;0.00;3100
400;MR516160;0.00;3100
400;MR516120022;0.00;3100
400;MR516159;0.00;3100
400;EWM-A26;30.00;3100
400;MR300495181002;0.00;3100
400;P-100;706.62;7920
400;MR516112023;0.00;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MR516122003;0.00;3100
400;MR311646;0.00;3100
400;MR516160;0.00;3100
400;MR516120023;0.00;3100
400;MR300495181002;0.00;3100
400;EWM-A27;30.00;3100
400;LUX_AUTO;0.00;3100
400;MC-1448;0.20;3100
400;MR516120022;0.00;3100
400;MR311122;0.00;3100
400;MR516120024;0.00;3100
400;MR516101018;0.00;3100
400;EWM-A28;30.00;3100
400;MR516122003;0.00;3100
400;MR516160;0.00;3100
400;MR-MD-FT1-ART1;0.00;3100
400;MR516122004;0.00;3100
400;MR516120023;0.00;3100
400;MR516112019;0.00;3100
400;MR311511;0.00;3100
400;MR300495181003;0.00;3100
400;EWM-A29;30.00;3100
400;MR516122004;0.00;3100
400;MR516112006;0.00;3100
400;LUX_AUTO;55601.89;3100
400;MR516160;0.00;3100
400;MR516120023;0.00;3100
400;MR320216;0.00;3100
400;201;0.00;3100
400;MR300495181003;0.00;3100
400;MR311731;0.00;3100
400;MR585168;0.00;7920
400;MR516122004;0.00;3100
400;MR311291;0.00;3100
400;MR311121;0.00;3100
400;MR700028;0.00;3100
400;MR516101019;0.00;3100
400;MR516120024;0.00;3100
400;MR516122004;0.00;3100
400;MR311124;0.00;3100
400;MR585168;0.00;7920
400;MR516160;0.00;3100
400;201;0.00;3100
400;MR516112017;0.00;3100
400;MR516133;0.00;3100
400;MR411120;0.00;3100
400;MR300495181004;0.00;3100
400;MR516122004;0.00;3100
400;MR585168001;0.00;7920
400;MR311221;0.00;3100
400;MR318312;0.00;3100
400;MR516165;0.00;3100
400;MR516101014;0.00;3100
400;MR516120024;0.00;3100
400;MR516101001;0.00;3100
400;MRC23002;0.00;3100
400;MR300495181004;0.00;3100
400;MR318312;0.00;3100
400;MR585168001;0.00;7920
400;MR516122005;0.00;3100
400;MR311129;0.00;3100
400;MR516120003;0.00;3100
400;MR516101021;0.00;3100
400;MR516101020;0.00;3100
400;MR516101002;0.00;3100
400;MRC23002;0.00;3100
400;MR318312;0.00;3100
400;MR516122005;0.00;3100
400;MR585168002;0.00;7920
400;MR516120025;0.00;3100
400;MR311352;0.00;3100
400;MR516112020;0.00;3100
400;MR516112009;0.00;3100
400;MR300495181005;0.00;3100
400;MR516101003;0.00;3100
400;MR-ADDITIONALS;0.00;3100
400;MR516161;0.00;3100
400;MR516122005;0.00;3100
400;MR585168002;0.00;7920
400;MR516120025;0.00;3100
400;MR311301;0.00;3100
400;MR516101008;0.00;3100
400;MR311811;0.00;3100
400;MR300495181005;0.00;3100
400;MR-ADDITIONALS;0.00;3100
400;MR516101004;0.00;3100
400;MR516161;0.00;3100
400;MR516122005;0.00;3100
400;MR585168003;0.00;7920
400;MR516122001;0.00;3100
400;MR311221;0.00;3100
400;MR516101009;0.00;3100
400;MR311125;0.00;3100
400;MR516101005;0.00;3100
400;MR516101021;0.00;3100
400;MR516122006;0.00;3100
400;MR-ADDITIONALS;0.00;3100
400;MR585168003;0.00;7920
400;MR516161;0.00;3100
400;MR516122001;0.00;3100
400;MR320214;0.00;3100
400;MR516101024;0.00;3100
400;MR516120010;0.00;3100
400;MR516101006;0.00;3100
400;MR300495181006;0.00;3100
400;MR321321;0.00;3100
400;MR516122006;0.00;3100
400;MR516122002;0.00;3100
400;MR700044;0.00;3100
400;MR315341;0.00;3100
400;MR516122005;0.00;3100
400;MR-ADDITIONALS;0.00;3100
400;MR516101007;0.00;3100
400;MR300495181006;0.00;3100
400;MR516161;0.00;3100
400;MR700051;0.00;7920
400;MR516122002;0.00;3100
400;MR516122020;0.00;3100
400;MR320216;0.00;3100
400;MR314311;0.00;3100
400;MR516101022;0.00;3100
400;MR516122006;0.00;3100
400;MR700051;0.00;7920
400;MR311290;0.00;3100
400;MR516122003;0.00;3100
400;MR516101010;0.00;3100
400;MR-ADDITIONALS;0.00;3100
400;MR311128;0.00;3100
400;MR516101020;0.00;3100
400;MR300495181007;0.00;3100
400;MR516101008;0.00;3100
400;MR700051001;0.00;7920
400;MR311290;0.00;3100
400;MR535159;0.00;3100
400;MR516122003;0.00;3100
400;MR516122006;0.00;3100
400;MR315923;0.00;3100
400;MR-ADDITIONALS;0.00;3100
400;MR300495181007;0.00;3100
400;MR516101009;0.00;3100
400;MR516112013;0.00;3100
400;MR311290;0.00;3100
400;MR516122011;0.00;3100
400;MR700051001;0.00;7920
400;MR516122007;0.00;3100
400;MR-ADDITIONALS;0.00;3100
400;MR311512;0.00;3100
400;MR516101023;0.00;3100
400;MR516122004;0.00;3100
400;MR516101010;0.00;3100
400;MR318313;0.00;3100
400;MR516101022;0.00;3100
400;MR516122007;0.00;3100
400;MR700051002;0.00;7920
400;MR-ADDITIONALS;0.00;3100
400;MR314411;0.00;3100
400;MR300495181008;0.00;3100
400;MR516206004;0.00;3100
400;MR516101011;0.00;3100
400;MR318313;0.00;3100
400;MR516236;0.00;3100
400;MR516122007;0.00;3100
400;MR-ADDITIONALS;0.00;3100
400;MR700051002;0.00;7920
400;MR516122004;0.00;3100
400;MR300495181008;0.00;3100
400;MR320214;0.00;3100
400;MR516101012;0.00;3100
400;MR318313;0.00;3100
400;MR516122012;0.00;3100
400;MR516122007;0.00;3100
400;MR-ADDITIONALS;0.00;3100
400;MR700051003;0.00;7920
400;MR516101024;0.00;3100
400;MR516122005;0.00;3100
400;MR314162;0.00;3100
400;MR516122003;0.00;3100
400;MR516101013;0.00;3100
400;MR319111;0.00;3100
400;MR516135;0.00;3100
400;MR516122008;0.00;3100
400;MR-ADDITIONALS;0.00;3100
400;MR516122005;0.00;3100
400;MR320216;0.00;3100
400;MR300495181009;0.00;3100
400;MR516101014;0.00;3100
400;MR319111;0.00;3100
400;MR700051003;0.00;7920
400;MR516206006;0.00;3100
400;MR516122008;0.00;3100
400;MR-ADDITIONALS;0.00;3100
400;MR516112007;0.00;3100
400;MR516122006;0.00;3100
400;MR314202;0.00;3100
400;MR516101015;0.00;3100
400;MR319111;0.00;3100
400;MR516122002;0.00;3100
400;MR516122008;0.00;3100
400;MR300495181009;0.00;3100
400;MR-ADDITIONALS;0.00;3100
400;MR516164;0.00;3100
400;MR516122006;0.00;3100
400;MR311711;0.00;3100
400;MR516101016;0.00;3100
400;MR700051003;0.00;7920
400;MR516162;0.00;3100
400;MR516206001;0.00;3100
400;MR516122008;0.00;3100
400;MR-ADDITIONALS;0.00;3100
400;MR516120015;0.00;3100
400;MR516122007;0.00;3100
400;MR311261;0.00;3100
400;MR516101025;0.00;3100
400;MR516101017;0.00;3100
400;MR516162;0.00;3100
400;MR700051004;0.00;7920
400;MR595159;0.00;3100
400;MR516122009;0.00;3100
400;MR-ADDITIONALS;0.00;3100
400;MR700046;0.00;3100
400;MR516122007;0.00;3100
400;MR320211;0.00;3100
400;MR516162;0.00;3100
400;MR516101018;0.00;3100
400;MR516120006;0.00;3100
400;MR700051004;0.00;7920
400;MR516122009;0.00;3100
400;MR-ADDITIONALS;0.00;3100
400;MR300495181010;0.00;3100
400;MR516122018;0.00;3100
400;MR516122008;0.00;3100
400;MR311325;0.00;3100
400;MR516162;0.00;3100
400;MR516101019;0.00;3100
400;MR700028;0.00;3100
400;MR516122009;0.00;3100
400;MR700051004;0.00;7920
400;MR311127;0.00;3100
400;MR700045;0.00;3100
400;MR516122008;0.00;3100
400;MR319218;0.00;3100
400;MR311291;0.00;3100
400;MR516101020;0.00;3100
400;MR516122009;0.00;3100
400;MR300495181010;0.00;3100
400;ML-SP-B100;0.00;3040
400;MR311127;0.00;3100
400;MR516101020;0.00;3100
400;MR595158;0.00;3100
400;MR516122009;0.00;3100
400;MR516112008;0.00;3100
400;MR516122010;0.00;3100
400;ML-SP-B200;0.00;3040
400;MR311127;0.00;3100
400;MR516206002;0.00;3100
400;MR311291;0.00;3100
400;MR300441239001;0.00;3100
400;MR516122009;0.00;3100
400;MR516163;0.00;3100
400;MR516161;0.00;3100
400;MR516101021;0.00;3100
400;MR516122010;0.00;3100
400;354;30.00;3000
400;MR311127;0.00;3100
400;MR516101015;0.00;3100
400;MR115195;0.00;3100
400;MR516122010;0.00;3100
400;MR516120015;0.00;3100
400;MR315320;0.00;3100
400;MR516122010;0.00;3100
400;MR311291;0.00;3100
400;355;40.00;3000
400;MC-1439;0.50;3100
400;MR516101022;0.00;3100
400;MR115195;0.00;3100
400;MR516122010;0.00;3100
400;MR516120022;0.00;3100
400;MR311127;0.00;3100
400;MR314163;0.00;3100
400;MR516122010;0.00;3100
400;356;100.00;3000
400;PRODUCT5;1133.38;7900
400;MR300441239002;0.00;3100
400;MR516122011;0.00;3100
400;MR516163;0.00;3100
400;MR516206010;0.00;3100
400;MR314201;0.00;3100
400;MR516122011;0.00;3100
400;MR311127;0.00;3100
400;357;300.00;3000
400;MR516101023;0.00;3100
400;MR516122024;0.00;3100
400;MR300015407;0.00;3100
400;MR516122011;0.00;3100
400;MR516122025;0.00;3100
400;MR311279;0.00;3100
400;MR516122011;0.00;3100
400;MR516163;0.00;3100
400;MR311127;0.00;3100
400;358;20.00;3000
400;MR516101003;0.00;3100
400;MR300015407;0.00;3100
400;MR516122012;0.00;3100
400;MR516101024;0.00;3100
400;MR516122011;0.00;3100
400;MR320211;0.00;3100
400;MR516163;0.00;3100
400;MR311127;0.00;3100
